transaction_id,transaction_datetime,transaction_type,amount,origin_account,destination_account,old_balance_origin,new_balance_origin,old_balance_destination,new_balance_destination,is_fraud,is_flagged_fraud,merchant_category,location,channel
TXN-d5638d56-84a1-468f-985d-235a6ded35e0,2025-03-09 15:45:44,DEBIT,2326.17,ACC29031501,ACC44951103,17570.15,15243.98,3957.59,6283.76,0,0,transport,Bristol,branch
TXN-9d15cc1b-2f97-4679-9e4d-467f28e5fe46,2025-03-09 16:05:20,CASH_IN,933.19,ACC52045107,ACC77620927,15669.87,16603.06,25015.57,25015.57,0,0,retail,Nottingham,card_terminal
TXN-82485a94-cb0c-4b2f-80b0-8f026a3a4bdd,2025-03-09 17:58:58,DEBIT,2321.49,ACC28012011,ACC77674279,6767.34,4445.85,13630.47,15951.96,0,0,travel,Liverpool,mobile_app
TXN-c431afc4-c83a-4b4a-ab32-c8bee8a6ba57,2025-03-09 18:06:54,TRANSFER,7223.99,ACC84016756,ACC30687181,13199.96,5975.97,16168.7,23392.69,0,0,restaurants,Bristol,atm
TXN-4537a211-7f96-4cd0-8eab-f644463a547d,2025-03-09 20:42:17,DEBIT,168.71,ACC13885356,ACC33318633,14220.43,14051.72,12101.55,12270.26,0,0,utilities,Leeds,online_banking
TXN-12dd7601-90d9-4dda-8bad-0efae771f15a,2025-03-10 03:24:05,CASH_OUT,6368.82,ACC77454225,ACC96031876,11061.74,4692.92,3755.11,10123.93,0,0,entertainment,Cardiff,online_banking
TXN-aac7f7e4-6d1a-4806-8352-2b104b91b473,2025-03-10 04:18:37,CASH_IN,3288.03,ACC34714210,ACC52627226,11340.4,14628.43,4741.44,4741.44,0,0,entertainment,Edinburgh,online_banking
TXN-ae6cb686-9cf8-4986-b2a9-318789029719,2025-03-10 09:48:41,CASH_OUT,4733.45,ACC24588794,ACC68864146,7548.76,2815.31,10934.87,15668.32,0,0,travel,Birmingham,online_banking
TXN-7db4faa7-e589-4cf1-8983-6e33410a90ad,2025-03-10 10:58:46,PAYMENT,2445.17,ACC26306114,ACC13345404,3044.09,598.92,13452.87,15898.04,0,0,financial_services,Nottingham,atm
TXN-dc5a3fd3-e947-4a7a-978d-6185296de5b3,2025-03-10 15:35:48,CASH_OUT,8065.0,ACC98787891,ACC59737181,15944.92,7879.92,16977.98,25042.98,1,1,transport,Newcastle,card_terminal
TXN-54f8770a-ae0a-4465-934d-72434f956f17,2025-03-10 17:17:16,CASH_IN,1153.01,ACC86868410,ACC41627336,1313.58,2466.59,11613.18,11613.18,0,0,travel,Liverpool,card_terminal
TXN-ff774845-22ba-4c0a-a763-ccb69be183bc,2025-03-10 19:07:23,DEBIT,1801.9,ACC96086421,ACC15168989,7943.6,6141.7,28174.17,29976.07,0,0,healthcare,Manchester,branch
TXN-be6fbc40-6fe5-462c-9bd9-edf74ae8e4f9,2025-03-10 19:24:48,TRANSFER,5163.25,ACC10983894,ACC94145533,18969.42,13806.17,5021.84,10185.09,0,0,transport,Leeds,atm
TXN-33e2a123-c4cf-4abb-9916-0ee56c747be2,2025-03-10 20:55:52,DEBIT,853.21,ACC43573422,ACC69427400,2428.48,1575.27,15398.6,16251.81,0,0,financial_services,Cardiff,atm
TXN-18bee7a7-d4eb-4b12-ace9-9bcca56e7a86,2025-03-10 22:25:46,CASH_OUT,7682.74,ACC30492422,ACC47241089,8529.15,846.41,12068.32,19751.06,0,0,transport,Liverpool,card_terminal
TXN-2e0af9a0-5b29-42ac-a059-46c8420094b9,2025-03-11 00:32:14,PAYMENT,2021.02,ACC22517517,ACC41726318,17133.74,15112.72,2937.26,4958.28,0,0,entertainment,Sheffield,branch
TXN-a8481e1a-8e81-4277-afc4-2d1a000d153b,2025-03-11 01:20:18,CASH_IN,2016.01,ACC58255231,ACC82062301,10181.59,12197.6,27611.77,27611.77,0,0,transport,Manchester,card_terminal
TXN-a5c1ca2d-b1c3-4842-9807-0afe6614b57d,2025-03-11 02:13:09,DEBIT,391.22,ACC52091325,ACC17672593,6004.49,5613.27,29061.28,29452.5,0,0,groceries,Cardiff,branch
TXN-845cf5bc-55b9-40be-b6d0-8ea6de13a978,2025-03-11 07:21:57,CASH_OUT,3326.38,ACC28536762,ACC51473062,10890.45,7564.07,6202.72,9529.1,0,0,healthcare,Birmingham,card_terminal
TXN-0fc5d055-0cae-4293-b104-80d3ac50c27d,2025-03-11 14:52:42,CASH_OUT,7670.3,ACC44601998,ACC35369971,18210.7,10540.4,2514.53,10184.83,0,0,groceries,Edinburgh,branch
TXN-fbfc988c-38c1-4563-ad9d-097bf2f1008a,2025-03-12 03:03:38,CASH_OUT,4788.59,ACC57570364,ACC67911411,10664.62,5876.03,10558.7,15347.29,0,0,utilities,Birmingham,mobile_app
TXN-39279eb2-9130-4159-bb52-22dffde6410a,2025-03-12 05:45:01,PAYMENT,829.08,ACC64614193,ACC97629787,9500.84,8671.76,20435.76,21264.84,0,0,travel,Nottingham,branch
TXN-f9e22a13-e250-478d-b40c-93fe6be72ffa,2025-03-12 06:00:43,CASH_IN,4890.36,ACC45575298,ACC80823176,10700.85,15591.21,3772.82,3772.82,0,0,financial_services,Leeds,mobile_app
TXN-5b1d96b5-0f3b-4154-a19a-283d4d7e36c5,2025-03-12 07:32:32,CASH_OUT,9888.77,ACC88703005,ACC38984499,15760.86,5872.09,6156.17,16044.94,0,0,utilities,Bristol,online_banking
TXN-75d95c4e-f61f-4ac9-8ae3-f5986b58f89e,2025-03-12 13:52:28,DEBIT,1670.94,ACC25368078,ACC36247650,17048.93,15377.99,6356.13,8027.07,0,0,travel,Manchester,mobile_app
TXN-e4ff39db-4b3c-4f5d-ab79-aceeadb45465,2025-03-12 14:32:02,CASH_OUT,1522.72,ACC45239935,ACC21419108,6789.75,5267.03,14275.64,15798.36,0,0,financial_services,Newcastle,branch
TXN-85ea6577-9ee2-430f-b39d-37bbb8dc146f,2025-03-12 16:14:06,CASH_OUT,6145.89,ACC31361812,ACC73709724,14413.55,8267.66,15143.34,21289.23,0,0,travel,Liverpool,branch
TXN-54630411-c240-4eb8-927e-ad3bae11c8ec,2025-03-12 18:57:58,CASH_IN,4682.35,ACC26393556,ACC43999060,3256.37,7938.72,21847.11,21847.11,0,0,travel,Glasgow,atm
TXN-c88ee630-34b1-4d8e-a021-a2893ee25198,2025-03-12 19:39:55,CASH_IN,286.71,ACC45603234,ACC98663948,6688.78,6975.49,29231.95,29231.95,0,0,restaurants,Liverpool,online_banking
TXN-6349a134-9729-4311-b85a-cb2f366d4a88,2025-03-12 23:17:39,PAYMENT,1167.25,ACC88891300,ACC34422678,10395.46,9228.21,3850.04,5017.29,0,0,entertainment,Sheffield,branch
TXN-58dc8dc9-5d0b-4b48-b6f6-18b71b4b8236,2025-03-13 01:29:50,DEBIT,759.76,ACC87911634,ACC34074932,7954.47,7194.71,11127.04,11886.8,0,0,restaurants,Birmingham,branch
TXN-e050d043-cadc-4fe0-9e1a-3d4bfdf7a13e,2025-03-13 02:11:01,PAYMENT,237.61,ACC88714010,ACC85374852,2021.63,1784.02,22163.88,22401.49,0,0,healthcare,Bristol,mobile_app
TXN-6913f788-c92c-415a-b044-6e31087052ac,2025-03-13 07:27:12,CASH_IN,223.55,ACC28576512,ACC54953500,7392.02,7615.57,19445.18,19445.18,0,0,utilities,Newcastle,card_terminal
TXN-01a3a11f-fc98-40cd-b694-c97409b3226b,2025-03-13 10:43:48,CASH_IN,3627.51,ACC82844534,ACC75779034,5088.86,8716.37,1184.66,1184.66,0,0,utilities,Cardiff,atm
TXN-6f3500dd-3081-4219-8b0f-afb6c71cc414,2025-03-13 16:52:25,DEBIT,110.37,ACC40134594,ACC13602405,16542.34,16431.97,25037.56,25147.93,0,0,groceries,Birmingham,branch
TXN-dd35fa2d-8733-4d54-ac6d-9076288f966b,2025-03-13 18:42:58,CASH_IN,1377.82,ACC23740579,ACC37726346,3234.17,4611.99,3433.81,3433.81,0,0,healthcare,Bristol,mobile_app
TXN-78b05ad2-532d-4ca9-a1dc-430101c98115,2025-03-13 18:53:39,TRANSFER,2187.1,ACC62986806,ACC45392370,1653.65,0.0,20304.67,22491.77,0,0,travel,Glasgow,branch
TXN-81fa9f7a-fcb1-4fe0-b1ec-1fc5533749f9,2025-03-13 22:33:52,CASH_IN,1829.45,ACC90524080,ACC73502927,1180.08,3009.53,6687.54,6687.54,0,0,retail,Edinburgh,atm
TXN-07883b66-58d5-4754-8ca2-a32d1209e509,2025-03-14 01:10:21,CASH_IN,3818.95,ACC28674348,ACC30628088,13841.32,17660.27,8989.12,8989.12,0,0,retail,Cardiff,branch
TXN-05c9f310-e3c4-4bb4-b38f-699a167a65e9,2025-03-14 04:42:30,DEBIT,815.66,ACC38369179,ACC16534020,14657.75,13842.09,22029.59,22845.25,0,0,restaurants,Bristol,branch
TXN-bd57ae61-d00c-42af-abd6-0c4bb539ab83,2025-03-14 04:59:07,PAYMENT,1598.82,ACC36743897,ACC34965358,5539.24,3940.42,5246.79,6845.61,0,0,financial_services,Liverpool,branch
TXN-384cbb13-d3c6-4c04-809a-17b3bd54390f,2025-03-14 12:21:11,DEBIT,1285.05,ACC71670595,ACC28795756,3572.49,2287.44,4542.08,5827.13,0,0,restaurants,Glasgow,branch
TXN-877bacf5-5189-4f9b-8834-bb01a27997f2,2025-03-14 15:50:13,TRANSFER,1811.51,ACC80257585,ACC95870691,11991.93,10180.42,18931.43,20742.94,0,0,healthcare,Liverpool,card_terminal
TXN-0bee9b4d-ad54-4fad-b44a-f3202419add9,2025-03-14 17:18:44,PAYMENT,2298.28,ACC46385762,ACC16249441,4672.35,2374.07,27038.19,29336.47,0,0,transport,Glasgow,card_terminal
TXN-4e275d5f-a11b-44fb-b705-972f765bdfb9,2025-03-14 17:51:33,CASH_IN,2489.89,ACC34213769,ACC96914605,9241.86,11731.75,24467.94,24467.94,0,0,restaurants,London,mobile_app
TXN-ab185b0d-e6d4-49d4-bb68-258efb2a8819,2025-03-14 18:44:30,CASH_OUT,246.13,ACC66528833,ACC45784981,6589.73,6343.6,13827.28,14073.41,0,0,groceries,Edinburgh,online_banking
TXN-8b3e2e16-1016-4812-9c3a-e0048ee1a7ca,2025-03-14 21:24:21,PAYMENT,1471.0,ACC88205594,ACC23449152,15655.54,14184.54,3375.57,4846.57,0,0,transport,Cardiff,card_terminal
TXN-e47db3be-34d9-4375-95a4-7d01c3e15ac3,2025-03-14 21:51:27,PAYMENT,1284.07,ACC66783572,ACC22109438,9843.5,8559.43,26562.39,27846.46,0,0,financial_services,Bristol,atm
TXN-ae16e8ec-da49-404f-8057-3eab821df4c7,2025-03-14 22:25:39,DEBIT,1918.75,ACC13908068,ACC33572537,2365.35,446.6,9998.49,11917.24,0,0,utilities,Bristol,atm
TXN-9d77610e-b6dd-481a-ac49-971872375503,2025-03-14 22:36:39,CASH_IN,4544.35,ACC18083974,ACC91823275,6017.33,10561.68,17655.75,17655.75,0,0,transport,Leeds,branch
TXN-4ee4bb7a-5051-43af-94ac-fb75b6029f85,2025-03-15 04:33:34,PAYMENT,456.84,ACC23346779,ACC53651494,9735.41,9278.57,19337.9,19794.74,0,0,transport,Edinburgh,card_terminal
TXN-cd5fe48b-1230-436b-9fb0-54dba81fffbf,2025-03-15 07:08:23,CASH_IN,3814.92,ACC85318641,ACC92677695,9670.36,13485.28,5943.26,5943.26,0,0,healthcare,Leeds,online_banking
TXN-71d39c5e-b565-4f56-b4da-9a44cfdfed32,2025-03-15 08:27:17,TRANSFER,3245.62,ACC81826922,ACC15006085,12953.37,9707.75,27238.11,30483.73,0,0,entertainment,Sheffield,atm
TXN-36ea1a44-cd09-4b76-9f82-9c4e1d0c7f57,2025-03-15 11:16:33,CASH_IN,629.19,ACC85935555,ACC70716667,7038.11,7667.3,26112.8,26112.8,0,0,retail,Sheffield,mobile_app
TXN-cb4acfb9-0127-43b6-a2b6-29b29dba6f78,2025-03-15 12:04:12,PAYMENT,1339.91,ACC66507825,ACC57367387,314.59,0.0,13621.04,14960.95,0,0,restaurants,Liverpool,atm
TXN-6792d9bd-d54b-450d-9f24-6dfe6002ed20,2025-03-15 13:13:42,CASH_IN,2284.94,ACC57428314,ACC21976146,3477.38,5762.32,8868.25,8868.25,0,0,transport,Birmingham,mobile_app
TXN-1704d7ad-61cf-4030-b4a1-ec77c57a1f8a,2025-03-15 14:33:22,CASH_OUT,8901.77,ACC86378602,ACC39183937,5072.15,0.0,7687.32,16589.09,0,0,transport,Edinburgh,atm
TXN-c05e4641-b60b-4279-8864-419a7a399ac8,2025-03-15 19:46:37,CASH_IN,2811.23,ACC60961690,ACC62953249,18696.26,21507.49,21649.93,21649.93,0,0,retail,Birmingham,atm
TXN-4cb19590-9586-490c-84bb-0e28c68b050a,2025-03-15 21:22:35,CASH_OUT,2541.16,ACC12784407,ACC46173157,1917.41,0.0,28857.33,31398.49,0,0,groceries,Birmingham,card_terminal
TXN-4231ee28-e619-46ba-98e0-e96e496643a0,2025-03-15 21:34:00,TRANSFER,1654.4,ACC31626387,ACC28082355,16683.96,15029.56,673.38,2327.78,0,0,healthcare,London,card_terminal
TXN-93cc863c-e0f0-4945-8f23-5bbd18952539,2025-03-15 21:46:10,TRANSFER,9935.16,ACC53038943,ACC41796721,4759.81,0.0,27491.91,37427.07,0,0,restaurants,Birmingham,card_terminal
TXN-d6b7d6e0-cf3b-4474-b463-e47dac1d3dbd,2025-03-16 00:02:11,PAYMENT,1699.61,ACC75539501,ACC43220287,17076.48,15376.87,17820.15,19519.76,0,0,travel,Manchester,online_banking
TXN-07eda0fb-bdab-4dcc-8870-681f6f7bc715,2025-03-16 02:07:49,CASH_IN,1878.55,ACC29614192,ACC52906872,14685.85,16564.4,526.35,526.35,0,0,travel,Edinburgh,mobile_app
TXN-cb4c6594-b1c9-4ec1-8aea-7aade3ca30a1,2025-03-16 05:32:54,PAYMENT,797.88,ACC85907105,ACC86082915,9067.85,8269.97,18490.27,19288.15,0,0,retail,Bristol,online_banking
TXN-584e119e-5ce1-4e68-a973-8ce243a4c261,2025-03-16 11:01:23,CASH_IN,757.87,ACC14574615,ACC96585062,5740.1,6497.97,3603.79,3603.79,0,0,travel,London,branch
TXN-9d928704-75a6-4f57-a0ed-5a9cf9fa9abc,2025-03-17 00:59:44,CASH_IN,3792.22,ACC74688940,ACC25605267,19228.65,23020.87,13765.45,13765.45,0,0,restaurants,Manchester,online_banking
TXN-e0afdefb-3099-4a3c-ba16-0488e8c8e0df,2025-03-17 01:01:37,TRANSFER,2403.68,ACC57201978,ACC86188876,6428.29,4024.61,22143.15,24546.83,0,0,entertainment,Cardiff,online_banking
TXN-77ba9247-2817-4657-b53d-f3d4397dd1ea,2025-03-17 02:35:36,CASH_IN,4853.05,ACC64866540,ACC15211257,7525.58,12378.63,14686.53,14686.53,0,0,transport,Sheffield,branch
TXN-35d66f26-7747-41ca-b14a-794388fe93d3,2025-03-17 03:41:45,CASH_IN,2049.32,ACC43059986,ACC84451573,4751.44,6800.76,26584.68,26584.68,0,0,entertainment,Liverpool,mobile_app
TXN-cc66103a-e98b-4279-b490-ce802be96d9f,2025-03-17 05:30:09,CASH_OUT,8585.69,ACC98470372,ACC69948773,382.64,0.0,3346.48,11932.17,0,0,retail,Birmingham,atm
TXN-e4dbedf5-c6f0-4af8-8677-efec39115af2,2025-03-17 07:02:57,DEBIT,1471.59,ACC86935230,ACC26908967,2249.33,777.74,368.66,1840.25,0,0,healthcare,Liverpool,atm
TXN-9894e2d2-57b6-49eb-9793-0bad67a1739f,2025-03-17 09:25:07,DEBIT,1893.83,ACC42392076,ACC50794416,3284.54,1390.71,836.74,2730.57,0,0,financial_services,Newcastle,atm
TXN-e450c7e2-abcc-49b4-ae50-c93e6cf019b3,2025-03-17 15:03:10,PAYMENT,1392.59,ACC42021033,ACC93332410,1511.39,118.8,9063.54,10456.13,0,0,utilities,Newcastle,atm
TXN-22e833ff-bb38-4e28-95c0-ea67885b67ef,2025-03-17 20:04:24,PAYMENT,934.3,ACC56943979,ACC56204319,11921.47,10987.17,5327.51,6261.81,0,0,entertainment,Liverpool,online_banking
TXN-acecb903-d80b-49d0-ad48-c8413cd12493,2025-03-17 23:05:38,PAYMENT,2302.71,ACC97219985,ACC96322745,19488.84,17186.13,4661.31,6964.02,0,0,transport,Liverpool,card_terminal
TXN-9bb660d8-eef7-4862-9308-5db8e825d3c8,2025-03-18 00:23:58,DEBIT,74.98,ACC51489399,ACC35198547,5715.92,5640.94,16247.04,16322.02,0,0,healthcare,Leeds,atm
TXN-7d76754d-e88b-4fb3-b706-2dff14ff50d1,2025-03-18 06:33:13,CASH_OUT,4531.67,ACC77093782,ACC92147935,4861.15,329.48,5236.47,9768.14,0,0,transport,Glasgow,card_terminal
TXN-9eed2ed0-be99-4f05-b0de-a4aa1cbd9e26,2025-03-18 09:28:19,CASH_IN,1323.68,ACC30032157,ACC21953600,17051.43,18375.11,1493.49,1493.49,0,0,retail,Birmingham,online_banking
TXN-017a97e9-d348-4127-85f7-756a7ad47c7b,2025-03-18 11:18:48,CASH_IN,2007.59,ACC33260196,ACC85686398,18092.84,20100.43,26791.01,26791.01,0,0,financial_services,Glasgow,branch
TXN-ea37a430-f102-41da-8733-d0ebea424d17,2025-03-18 11:39:21,DEBIT,368.95,ACC51458705,ACC77428032,13340.48,12971.53,24038.75,24407.7,0,0,transport,Liverpool,atm
TXN-84ba05c6-82e0-4a14-9149-96376d3476f6,2025-03-18 14:20:53,CASH_OUT,5557.57,ACC82095327,ACC83487621,11145.89,5588.32,3697.05,9254.62,1,0,transport,Liverpool,mobile_app
TXN-d57e4132-8106-4c08-acd4-2496eff72b93,2025-03-18 18:11:20,CASH_OUT,3721.35,ACC23665188,ACC81965066,1439.89,0.0,6556.83,10278.18,0,0,entertainment,Liverpool,card_terminal
TXN-13a33ec3-e643-408c-a864-d40cb848d29c,2025-03-18 20:31:12,DEBIT,144.5,ACC95580271,ACC12499138,5239.37,5094.87,5401.13,5545.63,0,0,restaurants,Manchester,online_banking
TXN-26c0c530-5a62-4857-808f-5df0e27f2af7,2025-03-18 20:56:39,TRANSFER,552.67,ACC77743626,ACC22090729,14658.41,14105.74,11786.48,12339.15,0,0,utilities,Sheffield,online_banking
TXN-d66f8f04-8d79-44e5-9875-602d736a643d,2025-03-19 02:00:12,CASH_IN,308.37,ACC51512209,ACC99399687,1815.63,2124.0,13034.51,13034.51,0,0,entertainment,Manchester,online_banking
TXN-5ace6cb5-dafa-4412-a5a8-b9c77b7f5b5c,2025-03-19 02:59:04,CASH_IN,1806.53,ACC47663633,ACC28790705,6178.89,7985.42,16550.15,16550.15,0,0,healthcare,Leeds,branch
TXN-f7386b1c-8fe6-45ab-871e-7b546333d079,2025-03-19 03:30:22,PAYMENT,1309.16,ACC33813202,ACC73870080,18195.85,16886.69,20531.03,21840.19,0,0,groceries,Newcastle,online_banking
TXN-89b6d0a6-4e7a-4c12-b501-2a73ba8458f9,2025-03-19 03:39:34,CASH_IN,2364.52,ACC33788294,ACC49479427,5654.92,8019.44,4841.0,4841.0,0,0,transport,Newcastle,online_banking
TXN-30f66f18-666a-40da-b2f6-90287c945aee,2025-03-19 04:22:55,CASH_OUT,5864.06,ACC15508152,ACC88726945,1835.9,0.0,3190.97,9055.03,0,0,utilities,Leeds,online_banking
TXN-32ecbd7c-ed08-4887-ad74-0176af256a1c,2025-03-19 05:02:20,CASH_OUT,5053.92,ACC43554863,ACC17003454,8431.35,3377.43,4861.75,9915.67,0,0,travel,Bristol,branch
TXN-f3bac85a-5e0a-46d3-a17a-a13eb664a812,2025-03-19 07:57:59,TRANSFER,5444.14,ACC12674689,ACC80658723,3593.58,0.0,1138.91,6583.05,1,0,travel,London,branch
TXN-d1031c7e-cf89-43f2-97b1-c9201ae216f8,2025-03-19 09:00:40,TRANSFER,8224.6,ACC20405175,ACC46255595,6395.57,0.0,23633.52,31858.12,0,0,transport,Newcastle,branch
TXN-b6998c7a-3cb0-4c3a-8dcf-66184f8e7f8b,2025-03-19 11:43:04,TRANSFER,1777.82,ACC77660514,ACC61628545,16323.36,14545.54,3106.62,4884.44,0,0,financial_services,Cardiff,card_terminal
TXN-d62fb192-92bf-41ec-b0a2-ade13b302b90,2025-03-19 12:29:04,CASH_OUT,5857.48,ACC49065941,ACC59503523,10868.76,5011.28,4368.74,10226.22,0,0,groceries,Newcastle,atm
TXN-6273b147-6fd5-4bf0-b15a-cac08cb4ca2d,2025-03-19 13:36:11,DEBIT,551.73,ACC65813853,ACC83717007,2758.02,2206.29,4595.57,5147.3,0,0,travel,Newcastle,online_banking
TXN-8b4ade9e-6bca-4fa5-8576-3fa1d47b0c89,2025-03-19 14:11:01,CASH_OUT,3424.57,ACC35149571,ACC89885300,7567.29,4142.72,16028.2,19452.77,0,0,transport,Liverpool,mobile_app
TXN-18f598e9-0efa-4d9b-9ca7-4b030434aef6,2025-03-19 19:35:44,TRANSFER,4929.91,ACC78530276,ACC38164181,6327.43,1397.52,27323.49,32253.4,0,0,transport,Glasgow,card_terminal
TXN-205f2e63-bddb-4811-bb39-d92e950d87b3,2025-03-19 20:55:24,CASH_IN,1770.18,ACC27098533,ACC78175850,9278.71,11048.89,5124.05,5124.05,0,0,transport,Sheffield,mobile_app
TXN-b2d3ba64-36ec-4fe1-9d9d-fd69662e7336,2025-03-19 21:46:51,DEBIT,135.02,ACC16108500,ACC10719539,18628.19,18493.17,14127.97,14262.99,0,0,restaurants,Newcastle,mobile_app
TXN-31ff1de8-f0ea-4e84-a9ff-53463a8fc4cf,2025-03-19 23:28:14,PAYMENT,862.35,ACC63077115,ACC46406303,6338.29,5475.94,19590.39,20452.74,0,0,travel,Bristol,online_banking
TXN-3008d87f-87e1-4ea7-95c2-db6c6b96518a,2025-03-19 23:59:32,CASH_OUT,728.69,ACC34209460,ACC87314639,16802.58,16073.89,14512.34,15241.03,0,0,healthcare,Glasgow,branch
TXN-291c4b7d-6654-474e-9ac2-394a31abc049,2025-03-20 08:24:26,TRANSFER,310.67,ACC90042177,ACC41163012,19720.52,19409.85,18508.4,18819.07,0,0,utilities,Glasgow,online_banking
TXN-56de2097-472e-453d-a26b-514c691bc3aa,2025-03-20 09:53:53,TRANSFER,838.14,ACC48208680,ACC97034430,12543.93,11705.79,15498.3,16336.44,0,0,healthcare,Liverpool,atm
TXN-8fc6cc42-d035-4138-84b5-4b2eea7083ee,2025-03-20 10:23:51,CASH_IN,606.45,ACC75927774,ACC36867482,15521.79,16128.24,21121.13,21121.13,0,0,transport,Birmingham,card_terminal
TXN-6457c280-419a-45d2-9844-85ec215901a2,2025-03-20 13:49:34,PAYMENT,2278.51,ACC58130331,ACC92055138,9705.23,7426.72,17068.3,19346.81,0,0,groceries,Glasgow,branch
TXN-1715d56c-845b-4b1e-b7e3-27cf1dec7538,2025-03-20 16:06:01,CASH_OUT,5959.08,ACC93642093,ACC29571424,581.72,0.0,9144.57,15103.65,0,0,travel,London,atm
TXN-0f19e626-8aa4-4b9b-9bd5-007ad6e6a2a9,2025-03-20 19:08:18,PAYMENT,390.61,ACC81416669,ACC83969111,4500.16,4109.55,5652.5,6043.11,0,0,transport,Sheffield,online_banking
TXN-8979c6a5-5566-46c1-915b-36ac00537ce2,2025-03-20 20:43:13,TRANSFER,4233.44,ACC50392808,ACC64502486,18813.24,14579.8,20319.54,24552.98,0,0,healthcare,London,online_banking
TXN-94547144-ed19-459a-860e-b7ddba85428f,2025-03-20 21:41:07,CASH_OUT,1021.97,ACC63244581,ACC53805532,4719.67,3697.7,2280.55,3302.52,0,0,groceries,Glasgow,mobile_app
TXN-a2f75478-8cfe-4f2e-bed2-89eb6f04f7a5,2025-03-21 02:59:05,TRANSFER,1242.87,ACC66267415,ACC98231132,17816.72,16573.85,7386.46,8629.33,0,0,healthcare,Bristol,branch
TXN-aaaf4d99-f14a-4a5d-a2be-846914959c55,2025-03-21 03:41:14,DEBIT,31.46,ACC55582551,ACC97365194,7740.01,7708.55,23854.94,23886.4,0,0,groceries,Nottingham,card_terminal
TXN-30e22eef-ea26-435f-830a-7574b4db9e18,2025-03-21 08:49:55,DEBIT,24.88,ACC72267186,ACC59428849,4093.36,4068.48,16914.2,16939.08,0,0,travel,Leeds,branch
TXN-c20fb0ff-f290-4da3-9b92-cf1cd2481f6c,2025-03-21 10:34:46,DEBIT,1781.13,ACC56344519,ACC27806897,18716.69,16935.56,18977.5,20758.63,0,0,entertainment,Newcastle,atm
TXN-5a526a19-a761-4dc2-8b3f-b9897a4ec457,2025-03-21 14:42:03,DEBIT,327.91,ACC19069088,ACC16030286,6549.12,6221.21,28655.84,28983.75,0,0,groceries,Edinburgh,atm
TXN-db655b59-3f98-4734-934a-febe0bc9099d,2025-03-21 15:47:28,TRANSFER,8104.4,ACC18774822,ACC25903904,13252.08,5147.68,28234.85,36339.25,0,0,entertainment,Birmingham,atm
TXN-1bd7249f-93a6-4439-af31-563525eefa1e,2025-03-21 16:29:05,CASH_IN,4270.34,ACC46525224,ACC93584597,3729.9,8000.24,8687.86,8687.86,0,0,travel,Leeds,online_banking
TXN-3be4b622-3946-4c32-98e5-b810de051b2c,2025-03-21 16:38:34,PAYMENT,597.91,ACC18429833,ACC24879094,2524.78,1926.87,7153.19,7751.1,0,0,travel,Cardiff,atm
TXN-756e7744-367c-407b-a5f0-8ef3a5d47621,2025-03-21 19:18:53,TRANSFER,6650.18,ACC73734252,ACC85341065,6688.22,38.04,8807.23,15457.41,0,0,groceries,Manchester,online_banking
TXN-09666cf3-2135-4d61-b291-a1594c437150,2025-03-21 21:29:31,TRANSFER,366.58,ACC44351488,ACC16588161,12870.86,12504.28,11657.96,12024.54,0,0,retail,Leeds,mobile_app
TXN-cb0ecfe2-9959-4f9c-9d75-93a51445634b,2025-03-21 22:14:50,DEBIT,188.46,ACC25946545,ACC27268907,10134.69,9946.23,22932.12,23120.58,0,0,transport,Sheffield,atm
TXN-dd395bb9-31c0-41a4-921b-eea173f81d69,2025-03-21 22:53:16,CASH_IN,415.44,ACC84832912,ACC37868647,12042.03,12457.47,7341.4,7341.4,0,0,groceries,Birmingham,branch
TXN-6b7cdf1b-d113-4425-be58-e42ff019b7af,2025-03-21 23:12:43,CASH_IN,198.44,ACC50882445,ACC78227936,11027.07,11225.51,24777.26,24777.26,0,0,healthcare,Leeds,branch
TXN-67d97f21-69b5-4ebd-ab1b-0125579e2177,2025-03-22 11:00:26,CASH_OUT,3964.33,ACC41702866,ACC77276832,3224.4,0.0,10403.4,14367.73,0,0,restaurants,London,branch
TXN-0f36fca7-59cb-4fab-9f22-620373c8c08c,2025-03-22 16:46:14,CASH_OUT,9165.82,ACC82070563,ACC54977656,15965.36,6799.54,19369.57,28535.39,0,0,travel,Sheffield,branch
TXN-d9a934b2-ee6c-40f2-817b-78201b863b92,2025-03-22 18:07:19,DEBIT,887.86,ACC76102828,ACC34146739,2681.29,1793.43,16879.03,17766.89,0,0,utilities,Edinburgh,card_terminal
TXN-d812bb2a-b558-4c09-b94b-e6cbff924d65,2025-03-22 23:05:39,DEBIT,1807.89,ACC91113368,ACC83937567,13793.5,11985.61,28369.69,30177.58,0,0,utilities,Nottingham,mobile_app
TXN-dea000c5-e246-4567-9bf2-8f427aa4a93e,2025-03-23 00:20:57,DEBIT,380.66,ACC54965270,ACC10196231,18654.71,18274.05,717.31,1097.97,0,0,financial_services,Edinburgh,online_banking
TXN-80be39f5-6359-4ec3-8bdb-1c0f910316cd,2025-03-23 02:44:32,DEBIT,420.73,ACC81918425,ACC38733345,6060.47,5639.74,29082.83,29503.56,0,0,restaurants,Liverpool,atm
TXN-6d4a85c5-f172-408d-ad15-0049f88a952c,2025-03-23 05:37:01,CASH_OUT,7145.43,ACC62294176,ACC52503832,1732.56,0.0,4626.63,11772.06,0,0,retail,Manchester,online_banking
